Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Mercedes-Benz A Class (AMG Sport),Benz,14/07/2024,"€11,976.00",2014,"96,042",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A-Class2.1 A220 CDI BLUEEFFICIENCY AMG SPORT 5d 170 BHP 1 PREVIOUS OWNER2 previous owners,Dublin
Mercedes-Benz C Class (EQ Boost),Benz,16/07/2024,"€27,625.00",2019,"20,480",Coupe,Automatic,Petrol,Red Mercedes-Benz C-Class1.5 C 200 AMG LINE 2d AUTO-2 OWNER CAR-HEATED HALF LEATHER-REVERSE CAMERA-ACTIVE PARK ASSIST-BLUETOOTH-RAIN SENSOR-CRUISE CONTROL-ELECTRIC FOLDING MIR2 previous owners,Louth
Mercedes-Benz GLC Class (GLC220d),Benz,2024-07-16,"€36,303.00",2018,"4,887",Coupe,Automatic,Diesel,Mercedes-Benz Glc Class2.1 GLC220d AMG Line (Premium) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr2 previous owners,Cork
Mercedes-Benz S Class (BlueEfficiency),Benz,17/07/2024,"€9,024.00",2010,"98,266",Saloon,Automatic,Diesel,Red Mercedes-Benz S ClassS350 CDI BLUEEFFICIENCY FACE LIFT MODEL 3.0 4dr3 previous owners,Wexford
Mercedes-Benz E Class (SE),Benz,17/07/2024,"€21,833.00",2016,"34,841",Saloon,Automatic,Diesel,Grey Mercedes-Benz E ClassE220d SE Premium 4dr 9G-Tronic 2.02 previous owners,Leitrim
Mercedes-Benz E Class (E53 BiTurbo),Benz,17/07/2024,"€44,591.00",2019,"20,642",Saloon,Automatic,Petrol,Grey Mercedes-Benz E-ClassE53 4Matic+ Premium Plus 4dr 9G-Tronic Petrol Saloon 3.0,Cork
Mercedes-Benz C Class (Executive SE),Benz,18/07/2024,"€4,958.00",2013,"158,311",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI Executive SE G-Tronic+ Euro 5 (s/s) 2dr3 previous owners,Cork
Mercedes-Benz A Class (A180d),Benz,19/07/2024,"€22,095.00",2019,"49,959",Hatchback,Automatic,Diesel,Mercedes-Benz A Class1.5L AMG Line A180d 5dr,Cavan
Mercedes-Benz GLA Class (GLA220d),Benz,19/07/2024,"€14,902.00",2016,"83,418",SUV,Automatic,Diesel,Navy Mercedes-Benz Gla Class2.1 GLA220d Sport 7G-DCT 4MATIC Euro 6 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz A Class (SE),Benz,20/07/2024,"€ 11,684",2015,64533,Hatchback,Automatic,Petrol,Mercedes-Benz A Class1.6 A180 SE 7G-DCT Euro 6 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz A Class (A160),Benz,20/07/2024,"€19,728.00",2018,"22,978",Hatchback,Automatic,Petrol,Black Mercedes-Benz A ClassA160 Sport Edition 5dr Auto 1.6,Galway
Mercedes-Benz E Class (SE),Benz,20/07/2024,"€11,291.00",2012,"77,012",Convertible,Automatic,Petrol,Grey Mercedes-Benz E-Class1.8 E200 CGI BLUEEFFICIENCY S/S SE 2d 184 BHP,Dublin
Mercedes-Benz A Class (AMG Line),Benz,21/07/2024,"€ 19,078",2017,"25,866",Hatchback,Manual,Diesel,Mercedes-Benz A Class2.1 A200d AMG Line Hatchback 5dr Diesel Manual Euro 6 (s/s) (136 ps)3 previous owners,Kilkenny
Mercedes-Benz GLA Class (GLA200),Benz,22/07/2024,"€ 22,112",2018,"24,949",S.U.V.,Manual,Petrol,Navy Mercedes-Benz GLAGLA 200 SE 5dr 1.6,Limerick
Mercedes-Benz S Class (S350d),Benz,22/07/2024,"€80,309.00",2021,"13,992",Saloon,Automatic,Diesel,Navy Mercedes-Benz S Class Diesel SaloonS350d AMG Line 4dr 9G-Tronic 2.91 previous owner,Galway
Mercedes-Benz CLA Class (AMG Line),Benz,23/07/2024,"€30,426.00",2019,"18,306",Saloon,Automatic,Petrol,Red Mercedes-Benz Cla ClassCLA 200 AMG Line Coupe 1.3 4dr,Dublin
Mercedes-Benz GLA Class (Sport),Benz,23/07/2024,"€28,609.00",2019,"13,093",SUV,Automatic,Petrol,Silver Mercedes-Benz GLA250 4Matic Sport Executive 5dr Auto 2.0,Cork
Mercedes-Benz SLK (SLK250 CDI),Benz,24/07/2024,"€13,467.00",2014,"40,250",Convertible,Automatic,Diesel,Red Mercedes-Benz SLK2.1 SLK250 CDI AMG Sport G-Tronic+ Euro 5 (s/s) 2dr,Kerry
Mercedes-Benz C Class (C300dh),Benz,24/07/2024,"€19,445.00",2017,75200,Saloon,Automatic,Diesel Hybrid,Grey Mercedes-Benz C-Class2.1L C300 H AMG LINE PREMIUM 4d AUTO 204 BHP HYBRID2 previous owners,Kilkenny
Mercedes-Benz C Class (C63 V8),Benz,25/07/2024,"€ 20,763",2013,"84,147",Coupe,Automatic,Petrol,Red Mercedes-Benz C Class6.3 C63 V8 AMG Edition 125 SpdS MCT Euro 5 2dr3 previous owners,Dublin
Mercedes-Benz E Class (BlueTEC),Benz,25/07/2024,"€15,810.00",2015,"40,276",Convertible,Automatic,Diesel,Red Mercedes-Benz E Class2.1 E220 BlueTEC AMG Line Cabriolet G-Tronic+ Euro 6 (s/s) 2dr2 previous owners,Meath
Mercedes-Benz GLA Class (AMG Line),Benz,26/07/2024,"€18,427.00",2017,48763,SUV,Automatic,Diesel,Black Mercedes-Benz Gla Class2.1L AMG Line GLA200d 5dr,Wicklow
Mercedes-Benz GLE Class (GLE43 V6),Benz,26/07/2024,"€37,025.00",2017,"71,591",Coupe,Auto,Petrol,Red Mercedes-Benz Gle Class3.0 GLE43 V6 AMG (Premium) G-Tronic 4MATIC Euro 6 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz E Class (Sport),Benz,26/07/2024,"€8,448.00",2012,"121,137",Saloon,Automatic,Diesel,Grey Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency Sport G-Tronic+ Euro 5 (s/s) 4dr,Dublin
Mercedes-Benz GLA Class (SE),Benz,26/07/2024,"€20,674.00",2019,55818,SUV,Automatic,Diesel,Black Mercedes-Benz Gla ClassMercedes-Benz GLA 200d 2.1 SE Executive 5dr Auto 2WD1 previous owner,Tipperary
Mercedes-Benz CLS (BlueTEC),Benz,28/07/2024,"€17,678.00",2015,"98,206",Estate,Auto,Diesel,Silver Mercedes-Benz CLS3.0 CLS350 V6 BlueTEC AMG Line Shooting Brake G-Tronic+ Euro 6 (s/s) 5dr3 previous owners,Roscommon
Mercedes-Benz A Class (A180 CDI),Benz,29/07/2024,"€ 13,192",2015,"27,018",Hatchback,Manual,Diesel,Navy Mercedes-Benz A ClassA180 CDI BLUEEFFICIENCY SPORT 1.5 5dr1 previous owner,Wicklow
Mercedes-Benz GLC Class (GLC63 V8 BiTurbo),Benz,29/07/2024,"€55,509.00",2018,"20,149",S.U.V.,Automatic,Petrol,Red Mercedes-Benz Glc-ClassMercedes-AMG GLC 63 S 4MATIC 4.0 5dr,Cork
Mercedes-Benz C Class (C250),Benz,2024-07-29,"€14,910.00",2015,"56,572",Estate,Automatic,Diesel,Grey Mercedes-Benz C ClassC250 BlueTEC Sport 5dr Auto 2.1,Dublin
Mercedes-Benz E Class (E220 CDI),Benz,31/07/2024,"€8,301.00",2014,118080,Saloon,Automatic,Diesel,Red Mercedes-Benz E Class2.1 E220 CDI SE G-Tronic+ Euro 5 (s/s) 4dr4 previous owners,Westmeath
Mercedes-Benz E Class (E250 CDI),Benz,31/07/2024,"€12,663.00",2015,"58,870",Saloon,Automatic,Diesel,Silver Mercedes-Benz E Class2.1 E250 CDI SE G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Sligo
Mercedes-Benz GLE Class (GLE350d V6),Benz,31/07/2024,"€ 33,654",2017,"35,229",SUV,Automatic,Diesel,Black Mercedes-Benz Gle Class3.0 GLE350d V6 AMG Line (Premium) SUV 5dr Diesel G-Tronic 4MATIC Euro 6 (s/s) (258 ps),Kerry
Mercedes-Benz E Class (E400 V6),Benz,01/08/2024,"€21,361.00",2015,"47,649",Convertible,Automatic,Petrol,Navy Mercedes-Benz E Class3.5 E400 V6 AMG Line Cabriolet G-Tronic+ Euro 6 (s/s) 2dr2 previous owners,Dublin
Mercedes-Benz GLE Class (GLE300d),Benz,02/08/2024,"€55,127.00",2019,13406,SUV,Automatic,Diesel,Red Mercedes-Benz GLEGle 300D 4Matic Amg Line Prem + 5Dr 9G-Tron [7 St] 2.01 previous owner,Waterford
Mercedes-Benz A Class (A160),Benz,2024-08-02,"€ 6,672",2011,"48,355",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A-ClassA160 CLASSIC SE 1.5 5d 95 BHP MERCEDES SPECIALIST,Wexford
Mercedes-Benz GLA Class (AMG Line),Benz,02/08/2024,"€15,521.00",2015,"59,089 miles",SUV,Manual,Diesel,Black Mercedes-Benz GLAGLA 200 CDI AMG Line 5dr 2.1,Cork
Mercedes-Benz A Class (AMG Line Edition),Benz,02/08/2024,"€32,453.00",2021,"13,207",Hatchback,Automatic,Petrol,Red Mercedes-Benz A-ClassA 200 AMG Line Edition Hatchback 1.3 5dr,Cork
Mercedes-Benz SLK (BlueEfficiency),Benz,04/08/2024,"€14,178.00",2012,"65,521",Convertible,Automatic,Petrol,Grey Mercedes-Benz SLKSLK 350 BlueEFF AMG Sport Ed 125 2dr Tip Auto 3.52 previous owners,Dublin
Mercedes-Benz CLA Class (CLA180),Benz,05/08/2024,"€21,251.00",2017,"26,870",Saloon,Automatic,Petrol,Black Mercedes-Benz CLA1.6 CLA 180 SPORT 4d 121 BHP1 previous owner,Meath
Mercedes-Benz C Class (C250d),Benz,06/08/2024,"€22,592.00",2017,"51,097",Estate,Automatic,Diesel,Mercedes-Benz C Class2.1L AMG Line C250d 5dr,Kerry
Mercedes-Benz A Class (AMG Line Edition),Benz,07/08/2024,"€37,735.00",2021,6630,Hatchback,Automatic,Petrol Plug-In Hybrid,Navy Mercedes-Benz A Class Hatchback Special EditionsA250e AMG Line Edition 5dr Auto 1.31 previous owner,Sligo
Mercedes-Benz C Class (Sport),Benz,07/08/2024,"€16,920.00",2016,"91,201",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class2.1 C220d Sport (Premium Plus) 7G-Tronic+ Euro 6 (s/s) 4dr3 previous owners,Cork
Mercedes-Benz GLE Class (GLE300d),Benz,2024-08-07,"€47,240.00",2020,"30,392",S.U.V.,Automatic,Diesel,Grey Mercedes-Benz GLEGle 300D 4Matic Amg Line Premium 5Dr 9G-Tronic 2.02 previous owners,Waterford
Mercedes-Benz A Class (A200d),Benz,08/08/2024,"€16,403.00",2016,"39,091",Hatchback,Automatic,Diesel,Grey Mercedes-Benz A Class2.1 A200d AMG Line 7G-DCT Euro 6 (s/s) 5dr,Monaghan
Mercedes-Benz C Class (AMG Sport),Benz,08/08/2024,"€8,682.00",2014,"78,841",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C250 CDI AMG Sport Coupe 2dr Diesel G-Tronic+ Euro 5 (s/s) (204 ps)5 previous owners,Limerick
Mercedes-Benz C Class (C250d),Benz,09/08/2024,"€18,771.00",2015,"39,491",Saloon,Automatic,Diesel,Navy Mercedes-Benz C-Class2.1 C250 BLUETEC AMG LINE PREMIUM 4d AUTO 204 BHP OVER 600 CARS IN GROUP STOCK2 previous owners,Dublin
Mercedes-Benz GLC Class (AMG Night Edition),Benz,09/08/2024,"€32,512.00",2019,"30,511",SUV,Automatic,Petrol,Black Mercedes-Benz GLC250 4Matic AMG Night Edition 5dr 9G-Tronic 2.01 previous owner,Kerry
Mercedes-Benz GLC Class (GLC220d),Benz,09/08/2024,"€35,126.00",2020,"28,169",SUV,Automatic,Diesel,Red Mercedes-Benz GLCGLC 220d 4Matic AMG Line Premium 5dr 9G-Tronic Leather Seats 2.0,Wicklow
Mercedes-Benz A Class (SE),Benz,2024-08-09,"€13,175.00",2016,"47,492",Hatchback,Manual,Diesel,Mercedes-Benz A Class1.5 A180d SE Euro 6 (s/s) 5dr2 previous owners,Limerick
Mercedes-Benz E Class (Avantgarde),Benz,09/08/2024,"€7,042.00",2009,"89,115",Saloon,Automatic,Diesel,Blue Mercedes-Benz E-ClassE280 CDI AVANTGARDE 3.0 V6 4d 187 BHP MERCEDES SPECIALIST2 previous owners,Offaly
Mercedes-Benz A Class (A180 CDI),Benz,10/08/2024,"€8,468.00",2013,"124,516",Hatchback,Manual,Diesel,Blue Mercedes-Benz A Class1.5 A180 CDI AMG Sport Euro 5 (s/s) 5dr2 previous owners,Donegal
Mercedes-Benz C Class (BlueEfficiency),Benz,11/08/2024,"€9,974.00",2013,"77,535",Coupe,Automatic,Diesel,Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency AMG Sport G-Tronic+ Euro 5 (s/s) 2dr4 previous owners,Dublin
Mercedes-Benz C Class (BlueEfficiency),Benz,12/08/2024,"€6,337.00",2012,"124,953",Saloon,Automatic,Diesel,Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency Sport Saloon 4dr Diesel G-Tronic+ Euro 5 (s/s) (204 ps)2 previous owners,Meath
Mercedes-Benz Eqc (EQC 400),Benz,2024-08-12,"€ 70,301",2021,"9,665",SUV,Automatic,Electric,Red Mercedes-Benz EQCEQC 400 300kW AMG Line Premium Plus 80kWh 5dr Auto,Cork
Mercedes-Benz A Class (A180d),Benz,12/08/2024,"€19,768.00",2019,"36,327",Hatchback,Automatic,Diesel,Blue Mercedes-Benz A ClassA 180 d SE 1.5 5dr,Cork
Mercedes-Benz A Class (A220d),Benz,12/08/2024,"€18,225.00",2016,"55,481",Hatchback,Automatic,Diesel,Black Mercedes-Benz A Class2.1 A220d Motorsport Edition 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz C Class (BlueTEC),Benz,12/08/2024,"€18,321.00",2015,"44,330",Saloon,Automatic,Diesel,Mercedes-Benz C Class2.1 C250 BlueTEC AMG Line G-Tronic+ Euro 6 (s/s) 4dr,Cork
Mercedes-Benz A Class (A180d),Benz,12/08/2024,"€16,850.00",2016,"49,664",Hatchback,Manual,Diesel,Mercedes-Benz A ClassA180d AMG Line Executive 5dr 1.5,Dublin
Mercedes-Benz CLA Class (AMG Sport),Benz,13/08/2024,"€15,866.00",2014,"47,798",Saloon,Manual,Petrol,Navy Mercedes-Benz CLA1.6 CLA180 AMG SPORT 4d 122 BHP PART EXCHANGE - WARRANTY - FINANCE,Galway
Mercedes-Benz GLE Class (GLE350d),Benz,13/08/2024,"€54,185.00",2020,20567,SUV,Automatic,Diesel,Red Mercedes-Benz GLEGle 350D 4Matic Amg Line 5Dr 9G-Tronic [7 Seat] 2.91 previous owner,Dublin
Mercedes-Benz GLA Class (Urban Edition),Benz,13/08/2024,"€20,314.00",2019,"33,529",SUV,Manual,Petrol,"Silver Mercedes-Benz GLAGLA 180 Urban Edition 5dr [Cruise Control, Reversing Camera, 18"" 5 Twin Spoke Alloys] 1.6",Dublin
Mercedes-Benz E Class (AMG Sport),Benz,15/08/2024,"€14,741.00",2014,"68,524",Saloon,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E350 V6 BlueTEC AMG Sport 7G-Tronic Plus 4dr4 previous owners,Dublin
Mercedes-Benz E Class (E350 CGI V6),Benz,16/08/2024,"€ 8,828",2010,"66,017",Coupe,Automatic,Petrol,Blue Mercedes-Benz E Class3.5 E350 CGI V6 BlueEfficiency Sport Coupe 2dr Petrol G-Tronic Euro 5 (292 ps)5 previous owners,Cork
Mercedes-Benz S Class (AMG Line),Benz,16/08/2024,"€46,335.00",2018,"52,219 miles",Saloon,Automatic,Diesel,Red Mercedes-Benz S Class2.9 S350L d AMG Line (Executive) Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (286 ps)3 previous owners,Mayo
Mercedes-Benz A Class (Classic SE),Benz,17/08/2024,"€2,905.00",2010,"77,246",Hatchback,Manual,Petrol,Black Mercedes-Benz A Class1.5 A160 BlueEfficiency Classic SE 3dr3 previous owners,Dublin
Mercedes-Benz M Class (AMG Line),Benz,19/08/2024,"€17,333.00",2015,"86,273",SUV,Automatic,Diesel,Black Mercedes-Benz M Class3.0 ML350 V6 BlueTEC AMG Line G-Tronic 4WD Euro 6 (s/s) 5dr4 previous owners,Dublin
Mercedes-Benz A Class (A200d),Benz,21/08/2024,"€16,619.00",2016,"33,777",Hatchback,Manual,Diesel,Red Mercedes-Benz A ClassMercedes-Benz A A200d 2.1 AMG Line Premium 5dr2 previous owners,Cork
Mercedes-Benz E Class (E63 V8 BiTurbo),Benz,21/08/2024,"€67,442.00",2019,"13,219",Saloon,Automatic,Petrol,Silver Mercedes-Benz E Class4.0 E63 V8 BiTurbo AMG S SpdS MCT 4MATIC+ Euro 6 (s/s) 4dr,Louth
Mercedes-Benz GLC Class (GLC300d),Benz,2024-08-22,"€ 33,470",2019,"88,160",SUV,Automatic,Diesel,Mercedes-Benz Glc Class2.0 GLC300d AMG Line (Premium Plus) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr1 previous owner,Leitrim
Mercedes-Benz GLA Class (Sport),Benz,2024-08-22,"€18,216.00",2017,"18,113",SUV,Manual,Diesel,Mercedes-Benz Gla-Class2.1 GLA 200 D SPORT 5d 134 BHP SAT-NAV AND BLUETOOTH2 previous owners,Dublin
Mercedes-Benz E Class (MHEV EQ Boost),Benz,22/08/2024,"€ 42,873",2019,"57,000",Convertible,Automatic,Petrol,Black Mercedes-Benz E ClassE53 4Matic+ Premium 2dr 9G-Tronic 3.0,Dublin
Mercedes-Benz A Class (AMG Line),Benz,23/08/2024,"€ 20,930",2019,"53,307",Hatchback,Automatic,Petrol,Black Mercedes-Benz A Class1.3L AMG Line A200 5dr,Cork
Mercedes-Benz C Class (Sport),Benz,23/08/2024,"€18,775.00",2017,"30,663 miles",Saloon,Automatic,Diesel,Blue Mercedes-Benz C Class Saloon2.1 C220d Sport (premium) Saloon 4dr Diesel G Tronic Plus Euro 6 (s/s) (170 Ps),Cork
Mercedes-Benz GLC Class (GLC220d),Benz,24/08/2024,"€ 26,994",2018,"36,183",SUV,Automatic,Diesel,Black Mercedes-Benz Glc Class2.1L AMG Line GLC220d 5dr,Dublin
Mercedes-Benz CLA Class (CLA45),Benz,24/08/2024,"€ 63,098",2021,7335,Saloon,Automatic,Petrol,Mercedes-Benz Cla Coupe2.0 AMG CLA 45 S 4MATICPLUS PLUS 4DR AUTOMATIC | DRIVER ASSIST PACK | PAN ROOF | AMG SEATS1 previous owner,Limerick
Mercedes-Benz C Class (C350e),Benz,2024-08-25,"€18,487.00",2016,"60,912",Estate,Automatic,Petrol Plug-In Hybrid,Red Mercedes-Benz C ClassC350 E SPORT 2.0 5dr3 previous owners,Dublin
Mercedes-Benz S Class (S320 CDI V6),Benz,25/08/2024,"€6,010.00",2009,"74,148",Saloon,Automatic,Diesel,Red Mercedes-Benz S Class3.0 S320 CDI V6 G-Tronic Euro 4 4dr6 previous owners,Dublin
Mercedes-Benz E Class (BlueEfficiency),Benz,26/08/2024,"€7,700.00",2011,"75,566",Coupe,Automatic,Diesel,Silver Mercedes-Benz E Class2.1 E220 CDI BlueEfficiency SE Edition 125 G-Tronic+ Euro 5 (s/s) 2dr,Dublin
Mercedes-Benz GLA Class (AMG Line),Benz,26/08/2024,"€23,210.00",2018,"38,951",SUV,Automatic,Diesel,Black Mercedes-Benz Gla ClassMercedes-Benz GLA 220d 2.1 4Matic AMG Line Premium 5dr Auto 4WD AMG Exclusive Pack COMAND1 previous owner,Tipperary
Mercedes-Benz GLE Class (GLE300d),Benz,27/08/2024,"€56,251.00",2021,"20,714",SUV,Automatic,Diesel,Black Mercedes-Benz Gle Class2.0 GLE300d AMG Line (Premium Plus) G-Tronic 4MATIC Euro 6 (s/s) 5dr1 previous owner,Louth
Mercedes-Benz E Class (AMG Line),Benz,27/08/2024,"€13,153.00",2015,"100,224 miles",Convertible,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E220 BlueTEC AMG Line Cabriolet G-Tronic+ Euro 6 (s/s) 2dr1 previous owner,Cork
Mercedes-Benz GLA Class (GLA200d),Benz,2024-08-28,"€22,390.00",2018,"30,086 miles",SUV,Automatic,Diesel,Blue Mercedes-Benz Gla Class2.1 GLA200d Sport (Executive) 7G-DCT 4MATIC Euro 6 (s/s) 5dr2 previous owners,Meath
Mercedes-Benz A Class (A180),Benz,2024-08-28,"€25,038.00",2020,"12,525",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A Class1.3 A180 AMG Line Hatchback 5dr Petrol 7G-DCT Euro 6 (s/s) (136 ps)1 previous owner,Monaghan
Mercedes-Benz GLA Class (AMG Line),Benz,28/08/2024,"€ 41,176",2020,"15,785",SUV,Automatic,Petrol,Blue Mercedes-Benz Gla ClassGLA 200 AMG Line Premium Plus 5dr Auto 1.31 previous owner,Cork
Mercedes-Benz E Class (AMG Line),Benz,29/08/2024,"€22,698.00",2018,"61,057",Saloon,Automatic,Petrol,Red Mercedes-Benz E Class2.0 E200 AMG Line G-Tronic+ Euro 6 (s/s) 4dr,Dublin
Mercedes-Benz A Class (Sport),Benz,30/08/2024,"€21,326.00",2018,"32,765 miles",Hatchback,Automatic,Petrol,Black Mercedes-Benz A2001.3 Sport Executive DCT 5dr,Dublin
Mercedes-Benz C Class (AMG Line),Benz,31/08/2024,"€16,416.00",2016,"100,752 miles",Saloon,Automatic,Diesel Hybrid,Blue Mercedes-Benz C Class2.1 C300dh AMG Line G-Tronic+ Euro 6 (s/s) 4dr,Roscommon
Mercedes-Benz C Class (AMG Sport Edition),Benz,01/09/2024,"€8,291.00",2014,"128,053",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI AMG Sport Edition G-Tronic+ Euro 5 (s/s) 2dr,Cork
Mercedes-Benz E Class (E350d),Benz,2024-09-01,"€36,511.00",2019,"18,615",Estate,Automatic,Diesel,Red Mercedes-Benz E ClassE350d AMG Line Night Ed Premium + 5dr 9G-Tronic 2.92 previous owners,Tipperary
Mercedes-Benz Glb Class (GLB200),Benz,03/09/2024,"€45,112.00",2022,"2,544",SUV,Automatic,Petrol,Black Mercedes-Benz Glb EstateGLB 200 AMG Line Premium Plus 5dr 7G-Tronic 1.31 previous owner,Limerick
Mercedes-Benz E Class (E350 V6),Benz,03/09/2024,"€17,243.00",2014,"48,580",Saloon,Automatic,Diesel,Red Mercedes-Benz E ClassE350 BlueTEC AMG Sport 4dr 7G-Tronic 3.0,Dublin
Mercedes-Benz C Class (C220 CDI),Benz,04/09/2024,"€8,626.00",2012,"77,557",Saloon,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency AMG Sport Plus G-Tronic+ Euro 5 (s/s) 4dr,Cork
Mercedes-Benz C Class (C200h),Benz,04/09/2024,"€50,281.00",2022,"6,063",Saloon,Automatic,Petrol Hybrid,Red Mercedes-Benz C ClassC200 Amg Line Premium 4Dr 9G-Tronic 1.51 previous owner,Laois
Mercedes-Benz SLK (SLK200K),Benz,05/09/2024,"€6,596.00",2009,"93,039",Convertible,Automatic,Petrol,Black Mercedes-Benz SLK1.8 SLK200K 2dr,Kilkenny
Mercedes-Benz A Class (Sport),Benz,05/09/2024,"€20,929.00",2019,"32,681",Hatchback,Automatic,Petrol,Red Mercedes-Benz A-Class1.3 A 180 SPORT EXECUTIVE 5d 135 BHP +++ FREE 6 MONTH WARRANTY +++2 previous owners,Dublin
Mercedes-Benz C Class (BlueTEC),Benz,06/09/2024,"€15,227.00",2014,"59,425",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C220 BlueTEC AMG Line G-Tronic+ Euro 6 (s/s) 4dr,Dublin
Mercedes-Benz C Class (BlueTEC),Benz,07/09/2024,"€14,644.00",2014,"71,190",Saloon,Automatic,Diesel,Mercedes-Benz C ClassC220 BLUETEC AMG LINE used cars 2.1 4dr,Cork
Mercedes-Benz C Class (EQ Boost),Benz,07/09/2024,"€25,803.00",2019,"32,272",Coupe,Automatic,Petrol,Black Mercedes-Benz C Class1.5L AMG Line EQ Boost C200 2dr,Limerick
Mercedes-Benz CLK (CLK200),Benz,2024-09-08,"€6,154.00",2008,"85,140",Convertible,Automatic,Petrol,Navy Mercedes-Benz CLK1.8 CLK200 Kompressor Sport Cabriolet 2dr,Leitrim
Mercedes-Benz Eqa (AMG Line),Benz,08/09/2024,"€ 51,308",2021,"7,569",SUV,Automatic,Electric,Black Mercedes-Benz EQAEqa 250 140Kw Amg Line 66.5Kwh 5Dr Auto1 previous owner,Dublin
Mercedes-Benz GLE Class (AMG S),Benz,08/09/2024,"€46,184.00",2015,"61,558",Coupe,Automatic,Petrol,Black Mercedes-Benz Gle Class5.5 GLE63 V8 AMG S (Premium) SpdS+7GT 4MATIC Euro 6 (s/s) 5dr,Dublin
Mercedes-Benz CLA Class (CLA200d),Benz,08/09/2024,"€16,615.00",2017,86721,Saloon,Automatic,Diesel,Mercedes-Benz Cla ClassCLA 200d AMG Line 4dr Tip Auto 2.12 previous owners,Louth
Mercedes-Benz A Class (SE),Benz,08/09/2024,"€8,323.00",2015,"95,263",Hatchback,Manual,Diesel,Red Mercedes-Benz A Class1.5 A180 CDI ECO SE 5dr3 previous owners,Carlow
Mercedes-Benz C Class (C200),Benz,10/09/2024,"€19,796.00",2017,"37,856",Coupe,Manual,Petrol,Grey Mercedes-Benz C Class2L AMG Line C200 2dr,Dublin
Mercedes-Benz E Class (E220),Benz,2024-09-10,"€15,143.00",2015,"60,142",Convertible,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E220 BlueTEC AMG Line Cabriolet 2dr Diesel G-Tronic+ Euro 6 (s/s) (177 ps)1 previous owner,Wexford
Mercedes-Benz E Class (E220 CDI),Benz,2024-09-11,"€8,488.00",2014,"131,548",Saloon,Automatic,Diesel,Navy Mercedes-Benz E Class2.1 E220 CDI SE 7G-Tronic Plus 4dr3 previous owners,Dublin
Mercedes-Benz A Class (A200d),Benz,2024-09-12,"€19,924.00",2018,"47,343",Hatchback,Automatic,Diesel,Black Mercedes-Benz A Class2.1 A200d AMG Line (Premium Plus) 7G-DCT Euro 6 (s/s) 5dr,Offaly
Mercedes-Benz GLA Class (GLA220 CDI),Benz,12/09/2024,"€14,278.00",2015,"88,216",SUV,Automatic,Diesel,Blue Mercedes-Benz Gla Class2.1 GLA220 CDI Sport 7G-DCT 4MATIC Euro 6 (s/s) 5dr4 previous owners,Limerick
Mercedes-Benz A Class (A220d),Benz,13/09/2024,"€15,764.00",2017,"64,021",Hatchback,Automatic,Diesel,Black Mercedes-Benz A Class2.1 A220d AMG Line 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz A Class (A180),Benz,13/09/2024,"€23,290.00",2019,"16,563",Hatchback,Manual,Petrol,Navy Mercedes-Benz A ClassA180 AMG Line 5dr 1.31 previous owner,Carlow
Mercedes-Benz C Class (Sport),Benz,2024-09-13,"€12,396.00",2014,"86,215 miles",Saloon,Manual,Diesel,Blue Mercedes-Benz C ClassC220 BlueTEC Sport 4dr 2.1,Cork
Mercedes-Benz GLA Class (GLA180),Benz,14/09/2024,"€22,873.00",2019,"26,020",SUV,Automatic,Petrol,Mercedes-Benz Gla Class1.6 GLA180 GPF Urban Edition SUV 5dr Petrol 7G-DCT Euro 6 (s/s) (122 ps)1 previous owner,Kildare
Mercedes-Benz GLC Class (AMG Line),Benz,14/09/2024,"€ 27,197",2017,"49,131",SUV,Automatic,Diesel,Red Mercedes-Benz GLCGLC 250d 4Matic AMG Line Premium 5dr 9G-Tronic 2.1,Cork
